closure_item_id,source_task_id,execution_batch_id,gate_id,task_group,object_code,object_name,owner_role,source_evidence_file,source_closure_file,downstream_preview,downstream_refresh,route_status,blocks_apply,not_imported,not_real_record
GC-0174,TRN-014-R02,GCEB-007,GR-07,staff_learning_task,TRN-014,候选记录模板填写与更正规则,复核人员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0175,TRN-014-R03,GCEB-019,GR-07,staff_learning_task,TRN-014,候选记录模板填写与更正规则,文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0176,TRN-015-R01,GCEB-008,GR-07,staff_learning_task,TRN-015,候选记录模板填写与更正规则,对应过程填写人员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0177,TRN-015-R02,GCEB-007,GR-07,staff_learning_task,TRN-015,候选记录模板填写与更正规则,复核人员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0178,TRN-015-R03,GCEB-019,GR-07,staff_learning_task,TRN-015,候选记录模板填写与更正规则,文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0179,TRN-016-R01,GCEB-008,GR-07,staff_learning_task,TRN-016,候选记录模板填写与更正规则,对应过程填写人员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0180,TRN-016-R02,GCEB-007,GR-07,staff_learning_task,TRN-016,候选记录模板填写与更正规则,复核人员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0181,TRN-016-R03,GCEB-019,GR-07,staff_learning_task,TRN-016,候选记录模板填写与更正规则,文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0182,TRN-017-R01,GCEB-008,GR-07,staff_learning_task,TRN-017,候选记录模板填写与更正规则,对应过程填写人员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0183,TRN-017-R02,GCEB-007,GR-07,staff_learning_task,TRN-017,候选记录模板填写与更正规则,复核人员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0184,TRN-017-R03,GCEB-019,GR-07,staff_learning_task,TRN-017,候选记录模板填写与更正规则,文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0185,TRN-018-R01,GCEB-008,GR-07,staff_learning_task,TRN-018,候选记录模板填写与更正规则,对应过程填写人员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0186,TRN-018-R02,GCEB-007,GR-07,staff_learning_task,TRN-018,候选记录模板填写与更正规则,复核人员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0187,TRN-018-R03,GCEB-019,GR-07,staff_learning_task,TRN-018,候选记录模板填写与更正规则,文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0188,TRN-019-R01,GCEB-008,GR-07,staff_learning_task,TRN-019,候选记录模板填写与更正规则,对应过程填写人员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0189,TRN-019-R02,GCEB-007,GR-07,staff_learning_task,TRN-019,候选记录模板填写与更正规则,复核人员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0190,TRN-019-R03,GCEB-019,GR-07,staff_learning_task,TRN-019,候选记录模板填写与更正规则,文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0191,TRN-020-R01,GCEB-008,GR-07,staff_learning_task,TRN-020,候选记录模板填写与更正规则,对应过程填写人员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0192,TRN-020-R02,GCEB-007,GR-07,staff_learning_task,TRN-020,候选记录模板填写与更正规则,复核人员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0193,TRN-020-R03,GCEB-019,GR-07,staff_learning_task,TRN-020,候选记录模板填写与更正规则,文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0194,TRN-021-R01,GCEB-008,GR-07,staff_learning_task,TRN-021,候选记录模板填写与更正规则,对应过程填写人员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0195,TRN-021-R02,GCEB-007,GR-07,staff_learning_task,TRN-021,候选记录模板填写与更正规则,复核人员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0196,TRN-021-R03,GCEB-019,GR-07,staff_learning_task,TRN-021,候选记录模板填写与更正规则,文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0197,TRN-022-R01,GCEB-008,GR-07,staff_learning_task,TRN-022,候选记录模板填写与更正规则,对应过程填写人员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0198,TRN-022-R02,GCEB-007,GR-07,staff_learning_task,TRN-022,候选记录模板填写与更正规则,复核人员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0199,TRN-022-R03,GCEB-019,GR-07,staff_learning_task,TRN-022,候选记录模板填写与更正规则,文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0200,TRN-023-R01,GCEB-008,GR-07,staff_learning_task,TRN-023,候选记录模板填写与更正规则,对应过程填写人员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0201,TRN-023-R02,GCEB-007,GR-07,staff_learning_task,TRN-023,候选记录模板填写与更正规则,复核人员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0202,TRN-023-R03,GCEB-019,GR-07,staff_learning_task,TRN-023,候选记录模板填写与更正规则,文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0203,TRN-024-R01,GCEB-008,GR-07,staff_learning_task,TRN-024,候选记录模板填写与更正规则,对应过程填写人员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0204,TRN-024-R02,GCEB-007,GR-07,staff_learning_task,TRN-024,候选记录模板填写与更正规则,复核人员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0205,TRN-024-R03,GCEB-019,GR-07,staff_learning_task,TRN-024,候选记录模板填写与更正规则,文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0206,TRN-025-R01,GCEB-008,GR-07,staff_learning_task,TRN-025,候选记录模板填写与更正规则,对应过程填写人员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0207,TRN-025-R02,GCEB-007,GR-07,staff_learning_task,TRN-025,候选记录模板填写与更正规则,复核人员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0208,TRN-025-R03,GCEB-019,GR-07,staff_learning_task,TRN-025,候选记录模板填写与更正规则,文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0209,TRN-026-R01,GCEB-008,GR-07,staff_learning_task,TRN-026,候选记录模板填写与更正规则,对应过程填写人员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0210,TRN-026-R02,GCEB-007,GR-07,staff_learning_task,TRN-026,候选记录模板填写与更正规则,复核人员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0211,TRN-026-R03,GCEB-019,GR-07,staff_learning_task,TRN-026,候选记录模板填写与更正规则,文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0212,TRN-027-R01,GCEB-008,GR-07,staff_learning_task,TRN-027,候选记录模板填写与更正规则,对应过程填写人员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0213,TRN-027-R02,GCEB-007,GR-07,staff_learning_task,TRN-027,候选记录模板填写与更正规则,复核人员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0214,TRN-027-R03,GCEB-019,GR-07,staff_learning_task,TRN-027,候选记录模板填写与更正规则,文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0215,TRN-028-R01,GCEB-008,GR-07,staff_learning_task,TRN-028,候选记录模板填写与更正规则,对应过程填写人员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0216,TRN-028-R02,GCEB-007,GR-07,staff_learning_task,TRN-028,候选记录模板填写与更正规则,复核人员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0217,TRN-028-R03,GCEB-019,GR-07,staff_learning_task,TRN-028,候选记录模板填写与更正规则,文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0218,TRN-029-R01,GCEB-008,GR-07,staff_learning_task,TRN-029,候选记录模板填写与更正规则,对应过程填写人员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0219,TRN-029-R02,GCEB-007,GR-07,staff_learning_task,TRN-029,候选记录模板填写与更正规则,复核人员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0220,TRN-029-R03,GCEB-019,GR-07,staff_learning_task,TRN-029,候选记录模板填写与更正规则,文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0221,Q-001,GCEB-058,GR-08,comprehension_question,质量手册,第五版候选稿目前能否直接替代第四版？,质量负责人；文件管理员；相关过程负责人,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0222,Q-002,GCEB-058,GR-08,comprehension_question,资质状态,手册和培训材料中 CNAS 状态应如何表述？,质量负责人；文件管理员；相关过程负责人,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0223,Q-003,GCEB-058,GR-08,comprehension_question,程序目录,当前程序目录基线是什么？,质量负责人；文件管理员；相关过程负责人,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0224,Q-004,GCEB-058,GR-08,comprehension_question,05-02,XZTC/CX-05-02-2022 当前为什么不能直接当普通程序发布？,质量负责人；文件管理员；相关过程负责人,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0225,Q-005,GCEB-058,GR-08,comprehension_question,记录模板,候选记录模板启用前至少要确认哪些字段问题？,质量负责人；文件管理员；相关过程负责人,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0226,Q-006,GCEB-058,GR-08,comprehension_question,模拟试填,全量试填样表是否可以作为真实运行记录？,质量负责人；文件管理员；相关过程负责人,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0227,Q-007,GCEB-058,GR-08,comprehension_question,质量手册修订,XZTC/SC 第五版候选稿为什么不能按新增同编号草稿直接写入？,质量负责人；文件管理员；相关过程负责人,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0228,Q-008,GCEB-058,GR-08,comprehension_question,受控发布,文件批准后还需留下哪些发布证据？,质量负责人；文件管理员；相关过程负责人,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0229,Q-009,GCEB-058,GR-08,comprehension_question,jewelry-qms,jewelry-qms 当前可否写入质量手册正文作为正式系统？,质量负责人；文件管理员；相关过程负责人,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0230,Q-010,GCEB-058,GR-08,comprehension_question,LIMS 命令,真实 apply 的前置条件是什么？,质量负责人；文件管理员；相关过程负责人,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0231,Q-011,GCEB-058,GR-08,comprehension_question,电子记录,LIMS/电子记录投入使用前应确认哪些方面？,质量负责人；文件管理员；相关过程负责人,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0232,Q-012,GCEB-058,GR-08,comprehension_question,问题反馈,发现候选稿或模板问题时应如何回填？,质量负责人；文件管理员；相关过程负责人,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0233,FB-001,GCEB-009,GR-09,feedback_closure,第五版候选手册正文事实错误或职责不匹配,10-质量手册第五版候选稿.md,待人工分配,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0234,FB-002,GCEB-009,GR-09,feedback_closure,第四版到第五版修订说明需补充,11-第四版到第五版候选修订说明.md,待人工分配,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0235,FB-003,GCEB-009,GR-09,feedback_closure,2022 程序目录或 05-02 归属有疑问,12-支持性程序目录-2022版.md,待人工分配,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0236,FB-004,GCEB-009,GR-09,feedback_closure,候选记录模板字段需新增/删除/改名,record_template_field_catalog/02-字段级明细.csv,待人工分配,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0237,FB-005,GCEB-009,GR-09,feedback_closure,保存期限、保密等级或保存位置待确认,record_template_field_catalog/02-字段级明细.csv,待人工分配,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0238,FB-006,GCEB-009,GR-09,feedback_closure,质量手册修订/换版路径需调整,manual_revision_path_pack/04-人工决策闸门.csv,待人工分配,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0239,FB-007,GCEB-009,GR-09,feedback_closure,受控发布、培训或旧版处置安排需调整,controlled_release_rehearsal/03-培训宣贯演练清单.csv,待人工分配,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0240,FB-008,GCEB-009,GR-09,feedback_closure,jewelry-qms 试运行边界或系统字段需调整,14-jewelry-qms实施计划与验证方案.md,待人工分配,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0241,WRITE-PREVIEW-REVIEW,GCEB-042,GR-10,write_preview_review,phase1,第一阶段 documents/record_form_templates/qms_sources 行级预览,系统管理员/文件管理员/质量负责人,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0242,STG2-BLOCK-001,GCEB-052,GR-11,stage2_structured_review,manual_v5_candidate_4_1,manual_v5_candidate_4_1,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0243,STG2-BLOCK-002,GCEB-052,GR-11,stage2_structured_review,manual_v5_candidate_4_2,manual_v5_candidate_4_2,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0244,STG2-BLOCK-003,GCEB-052,GR-11,stage2_structured_review,manual_v5_candidate_5,manual_v5_candidate_5,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0245,STG2-BLOCK-004,GCEB-052,GR-11,stage2_structured_review,manual_v5_candidate_6_1,manual_v5_candidate_6_1,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0246,STG2-BLOCK-005,GCEB-052,GR-11,stage2_structured_review,manual_v5_candidate_6_2,manual_v5_candidate_6_2,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0247,STG2-BLOCK-006,GCEB-052,GR-11,stage2_structured_review,manual_v5_candidate_6_3,manual_v5_candidate_6_3,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0248,STG2-BLOCK-007,GCEB-052,GR-11,stage2_structured_review,manual_v5_candidate_6_4,manual_v5_candidate_6_4,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0249,STG2-BLOCK-008,GCEB-052,GR-11,stage2_structured_review,manual_v5_candidate_6_5,manual_v5_candidate_6_5,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0250,STG2-BLOCK-009,GCEB-052,GR-11,stage2_structured_review,manual_v5_candidate_6_6,manual_v5_candidate_6_6,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0251,STG2-BLOCK-010,GCEB-052,GR-11,stage2_structured_review,manual_v5_candidate_7_1,manual_v5_candidate_7_1,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0252,STG2-BLOCK-011,GCEB-052,GR-11,stage2_structured_review,manual_v5_candidate_7_2,manual_v5_candidate_7_2,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0253,STG2-BLOCK-012,GCEB-052,GR-11,stage2_structured_review,manual_v5_candidate_7_3,manual_v5_candidate_7_3,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0254,STG2-BLOCK-013,GCEB-052,GR-11,stage2_structured_review,manual_v5_candidate_7_4,manual_v5_candidate_7_4,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0255,STG2-BLOCK-014,GCEB-052,GR-11,stage2_structured_review,manual_v5_candidate_7_5,manual_v5_candidate_7_5,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0256,STG2-BLOCK-015,GCEB-052,GR-11,stage2_structured_review,manual_v5_candidate_7_6,manual_v5_candidate_7_6,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0257,STG2-BLOCK-016,GCEB-052,GR-11,stage2_structured_review,manual_v5_candidate_7_7,manual_v5_candidate_7_7,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0258,STG2-BLOCK-017,GCEB-052,GR-11,stage2_structured_review,manual_v5_candidate_7_8,manual_v5_candidate_7_8,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0259,STG2-BLOCK-018,GCEB-052,GR-11,stage2_structured_review,manual_v5_candidate_7_9,manual_v5_candidate_7_9,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0260,STG2-BLOCK-019,GCEB-052,GR-11,stage2_structured_review,manual_v5_candidate_7_10,manual_v5_candidate_7_10,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0261,STG2-BLOCK-020,GCEB-052,GR-11,stage2_structured_review,manual_v5_candidate_7_11,manual_v5_candidate_7_11,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0262,STG2-BLOCK-021,GCEB-052,GR-11,stage2_structured_review,manual_v5_candidate_8_1,manual_v5_candidate_8_1,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
